,motor1_current,motor2_current,motor3_current,motor4_current,motor5_current,motor6_current,total_coal_quality,instantaneous_coal_quality
3715,2,3,1,1,3,2,3,2
3716,2,3,1,1,3,2,3,3
3717,2,3,1,1,3,3,1,1
3718,2,3,1,1,3,3,1,2
3719,2,3,1,1,3,3,1,3
3720,2,3,1,1,3,3,2,1
3721,2,3,1,1,3,3,2,2
3722,2,3,1,1,3,3,2,3
3723,2,3,1,1,3,3,3,1
3724,2,3,1,1,3,3,3,2
3725,2,3,1,1,3,3,3,3
3726,2,3,1,2,1,1,1,1
3727,2,3,1,2,1,1,1,2
3728,2,3,1,2,1,1,1,3
3729,2,3,1,2,1,1,2,1
3730,2,3,1,2,1,1,2,2
3731,2,3,1,2,1,1,2,3
3732,2,3,1,2,1,1,3,1
3733,2,3,1,2,1,1,3,2
3734,2,3,1,2,1,1,3,3
3735,2,3,1,2,1,2,1,1
3736,2,3,1,2,1,2,1,2
3737,2,3,1,2,1,2,1,3
3738,2,3,1,2,1,2,2,1
3739,2,3,1,2,1,2,2,2
3740,2,3,1,2,1,2,2,3
3741,2,3,1,2,1,2,3,1
3742,2,3,1,2,1,2,3,2
3743,2,3,1,2,1,2,3,3
3744,2,3,1,2,1,3,1,1
3745,2,3,1,2,1,3,1,2
3746,2,3,1,2,1,3,1,3
3747,2,3,1,2,1,3,2,1
3748,2,3,1,2,1,3,2,2
3749,2,3,1,2,1,3,2,3
3750,2,3,1,2,1,3,3,1
3751,2,3,1,2,1,3,3,2
3752,2,3,1,2,1,3,3,3
3753,2,3,1,2,2,1,1,1
3754,2,3,1,2,2,1,1,2
3755,2,3,1,2,2,1,1,3
3756,2,3,1,2,2,1,2,1
3757,2,3,1,2,2,1,2,2
3758,2,3,1,2,2,1,2,3
3759,2,3,1,2,2,1,3,1
3760,2,3,1,2,2,1,3,2
3761,2,3,1,2,2,1,3,3
3762,2,3,1,2,2,2,1,1
3763,2,3,1,2,2,2,1,2
3764,2,3,1,2,2,2,1,3
3765,2,3,1,2,2,2,2,1
3766,2,3,1,2,2,2,2,2
3767,2,3,1,2,2,2,2,3
3768,2,3,1,2,2,2,3,1
3769,2,3,1,2,2,2,3,2
3770,2,3,1,2,2,2,3,3
3771,2,3,1,2,2,3,1,1
3772,2,3,1,2,2,3,1,2
3773,2,3,1,2,2,3,1,3
3774,2,3,1,2,2,3,2,1
3775,2,3,1,2,2,3,2,2
3776,2,3,1,2,2,3,2,3
3777,2,3,1,2,2,3,3,1
3778,2,3,1,2,2,3,3,2
3779,2,3,1,2,2,3,3,3
3780,2,3,1,2,3,1,1,1
3781,2,3,1,2,3,1,1,2
3782,2,3,1,2,3,1,1,3
3783,2,3,1,2,3,1,2,1
3784,2,3,1,2,3,1,2,2
3785,2,3,1,2,3,1,2,3
3786,2,3,1,2,3,1,3,1
3787,2,3,1,2,3,1,3,2
3788,2,3,1,2,3,1,3,3
3789,2,3,1,2,3,2,1,1
3790,2,3,1,2,3,2,1,2
3791,2,3,1,2,3,2,1,3
3792,2,3,1,2,3,2,2,1
3793,2,3,1,2,3,2,2,2
3794,2,3,1,2,3,2,2,3
3795,2,3,1,2,3,2,3,1
3796,2,3,1,2,3,2,3,2
3797,2,3,1,2,3,2,3,3
3798,2,3,1,2,3,3,1,1
3799,2,3,1,2,3,3,1,2
3800,2,3,1,2,3,3,1,3
3801,2,3,1,2,3,3,2,1
3802,2,3,1,2,3,3,2,2
3803,2,3,1,2,3,3,2,3
3804,2,3,1,2,3,3,3,1
3805,2,3,1,2,3,3,3,2
3806,2,3,1,2,3,3,3,3
3807,2,3,1,3,1,1,1,1
3808,2,3,1,3,1,1,1,2
3809,2,3,1,3,1,1,1,3
3810,2,3,1,3,1,1,2,1
3811,2,3,1,3,1,1,2,2
3812,2,3,1,3,1,1,2,3
3813,2,3,1,3,1,1,3,1
3814,2,3,1,3,1,1,3,2
3815,2,3,1,3,1,1,3,3
3816,2,3,1,3,1,2,1,1
3817,2,3,1,3,1,2,1,2
3818,2,3,1,3,1,2,1,3
3819,2,3,1,3,1,2,2,1
3820,2,3,1,3,1,2,2,2
3821,2,3,1,3,1,2,2,3
3822,2,3,1,3,1,2,3,1
3823,2,3,1,3,1,2,3,2
3824,2,3,1,3,1,2,3,3
3825,2,3,1,3,1,3,1,1
3826,2,3,1,3,1,3,1,2
3827,2,3,1,3,1,3,1,3
3828,2,3,1,3,1,3,2,1
3829,2,3,1,3,1,3,2,2
3830,2,3,1,3,1,3,2,3
3831,2,3,1,3,1,3,3,1
3832,2,3,1,3,1,3,3,2
3833,2,3,1,3,1,3,3,3
3834,2,3,1,3,2,1,1,1
3835,2,3,1,3,2,1,1,2
3836,2,3,1,3,2,1,1,3
3837,2,3,1,3,2,1,2,1
3838,2,3,1,3,2,1,2,2
3839,2,3,1,3,2,1,2,3
3840,2,3,1,3,2,1,3,1
3841,2,3,1,3,2,1,3,2
3842,2,3,1,3,2,1,3,3
3843,2,3,1,3,2,2,1,1
3844,2,3,1,3,2,2,1,2
3845,2,3,1,3,2,2,1,3
3846,2,3,1,3,2,2,2,1
3847,2,3,1,3,2,2,2,2
3848,2,3,1,3,2,2,2,3
3849,2,3,1,3,2,2,3,1
3850,2,3,1,3,2,2,3,2
3851,2,3,1,3,2,2,3,3
3852,2,3,1,3,2,3,1,1
3853,2,3,1,3,2,3,1,2
3854,2,3,1,3,2,3,1,3
3855,2,3,1,3,2,3,2,1
3856,2,3,1,3,2,3,2,2
3857,2,3,1,3,2,3,2,3
3858,2,3,1,3,2,3,3,1
3859,2,3,1,3,2,3,3,2
3860,2,3,1,3,2,3,3,3
3861,2,3,1,3,3,1,1,1
3862,2,3,1,3,3,1,1,2
3863,2,3,1,3,3,1,1,3
3864,2,3,1,3,3,1,2,1
3865,2,3,1,3,3,1,2,2
3866,2,3,1,3,3,1,2,3
3867,2,3,1,3,3,1,3,1
3868,2,3,1,3,3,1,3,2
3869,2,3,1,3,3,1,3,3
3870,2,3,1,3,3,2,1,1
3871,2,3,1,3,3,2,1,2
3872,2,3,1,3,3,2,1,3
3873,2,3,1,3,3,2,2,1
3874,2,3,1,3,3,2,2,2
3875,2,3,1,3,3,2,2,3
3876,2,3,1,3,3,2,3,1
3877,2,3,1,3,3,2,3,2
3878,2,3,1,3,3,2,3,3
3879,2,3,1,3,3,3,1,1
3880,2,3,1,3,3,3,1,2
3881,2,3,1,3,3,3,1,3
3882,2,3,1,3,3,3,2,1
3883,2,3,1,3,3,3,2,2
3884,2,3,1,3,3,3,2,3
3885,2,3,1,3,3,3,3,1
3886,2,3,1,3,3,3,3,2
3887,2,3,1,3,3,3,3,3
3888,2,3,2,1,1,1,1,1
3889,2,3,2,1,1,1,1,2
3890,2,3,2,1,1,1,1,3
3891,2,3,2,1,1,1,2,1
3892,2,3,2,1,1,1,2,2
3893,2,3,2,1,1,1,2,3
3894,2,3,2,1,1,1,3,1
3895,2,3,2,1,1,1,3,2
3896,2,3,2,1,1,1,3,3
3897,2,3,2,1,1,2,1,1
3898,2,3,2,1,1,2,1,2
3899,2,3,2,1,1,2,1,3
3900,2,3,2,1,1,2,2,1
3901,2,3,2,1,1,2,2,2
3902,2,3,2,1,1,2,2,3
3903,2,3,2,1,1,2,3,1
3904,2,3,2,1,1,2,3,2
3905,2,3,2,1,1,2,3,3
3906,2,3,2,1,1,3,1,1
3907,2,3,2,1,1,3,1,2
3908,2,3,2,1,1,3,1,3
3909,2,3,2,1,1,3,2,1
3910,2,3,2,1,1,3,2,2
3911,2,3,2,1,1,3,2,3
3912,2,3,2,1,1,3,3,1
3913,2,3,2,1,1,3,3,2
3914,2,3,2,1,1,3,3,3
3915,2,3,2,1,2,1,1,1
3916,2,3,2,1,2,1,1,2
3917,2,3,2,1,2,1,1,3
3918,2,3,2,1,2,1,2,1
3919,2,3,2,1,2,1,2,2
3920,2,3,2,1,2,1,2,3
3921,2,3,2,1,2,1,3,1
3922,2,3,2,1,2,1,3,2
3923,2,3,2,1,2,1,3,3
3924,2,3,2,1,2,2,1,1
3925,2,3,2,1,2,2,1,2
3926,2,3,2,1,2,2,1,3
3927,2,3,2,1,2,2,2,1
3928,2,3,2,1,2,2,2,2
3929,2,3,2,1,2,2,2,3
3930,2,3,2,1,2,2,3,1
3931,2,3,2,1,2,2,3,2
3932,2,3,2,1,2,2,3,3
3933,2,3,2,1,2,3,1,1
3934,2,3,2,1,2,3,1,2
3935,2,3,2,1,2,3,1,3
3936,2,3,2,1,2,3,2,1
3937,2,3,2,1,2,3,2,2
3938,2,3,2,1,2,3,2,3
3939,2,3,2,1,2,3,3,1
3940,2,3,2,1,2,3,3,2
3941,2,3,2,1,2,3,3,3
3942,2,3,2,1,3,1,1,1
3943,2,3,2,1,3,1,1,2
3944,2,3,2,1,3,1,1,3
3945,2,3,2,1,3,1,2,1
3946,2,3,2,1,3,1,2,2
3947,2,3,2,1,3,1,2,3
3948,2,3,2,1,3,1,3,1
3949,2,3,2,1,3,1,3,2
3950,2,3,2,1,3,1,3,3
3951,2,3,2,1,3,2,1,1
3952,2,3,2,1,3,2,1,2
3953,2,3,2,1,3,2,1,3
3954,2,3,2,1,3,2,2,1
3955,2,3,2,1,3,2,2,2
3956,2,3,2,1,3,2,2,3
3957,2,3,2,1,3,2,3,1
3958,2,3,2,1,3,2,3,2
3959,2,3,2,1,3,2,3,3
3960,2,3,2,1,3,3,1,1
3961,2,3,2,1,3,3,1,2
3962,2,3,2,1,3,3,1,3
3963,2,3,2,1,3,3,2,1
3964,2,3,2,1,3,3,2,2
3965,2,3,2,1,3,3,2,3
3966,2,3,2,1,3,3,3,1
3967,2,3,2,1,3,3,3,2
3968,2,3,2,1,3,3,3,3
3969,2,3,2,2,1,1,1,1
3970,2,3,2,2,1,1,1,2
3971,2,3,2,2,1,1,1,3
3972,2,3,2,2,1,1,2,1
3973,2,3,2,2,1,1,2,2
3974,2,3,2,2,1,1,2,3
3975,2,3,2,2,1,1,3,1
3976,2,3,2,2,1,1,3,2
3977,2,3,2,2,1,1,3,3
3978,2,3,2,2,1,2,1,1
3979,2,3,2,2,1,2,1,2
3980,2,3,2,2,1,2,1,3
3981,2,3,2,2,1,2,2,1
3982,2,3,2,2,1,2,2,2
3983,2,3,2,2,1,2,2,3
3984,2,3,2,2,1,2,3,1
3985,2,3,2,2,1,2,3,2
3986,2,3,2,2,1,2,3,3
3987,2,3,2,2,1,3,1,1
3988,2,3,2,2,1,3,1,2
3989,2,3,2,2,1,3,1,3
3990,2,3,2,2,1,3,2,1
3991,2,3,2,2,1,3,2,2
3992,2,3,2,2,1,3,2,3
3993,2,3,2,2,1,3,3,1
3994,2,3,2,2,1,3,3,2
3995,2,3,2,2,1,3,3,3
3996,2,3,2,2,2,1,1,1
3997,2,3,2,2,2,1,1,2
3998,2,3,2,2,2,1,1,3
3999,2,3,2,2,2,1,2,1
4000,2,3,2,2,2,1,2,2
4001,2,3,2,2,2,1,2,3
4002,2,3,2,2,2,1,3,1
4003,2,3,2,2,2,1,3,2
4004,2,3,2,2,2,1,3,3
4005,2,3,2,2,2,2,1,1
4006,2,3,2,2,2,2,1,2
4007,2,3,2,2,2,2,1,3
4008,2,3,2,2,2,2,2,1
4009,2,3,2,2,2,2,2,2
4010,2,3,2,2,2,2,2,3
4011,2,3,2,2,2,2,3,1
4012,2,3,2,2,2,2,3,2
4013,2,3,2,2,2,2,3,3
4014,2,3,2,2,2,3,1,1
4015,2,3,2,2,2,3,1,2
4016,2,3,2,2,2,3,1,3
4017,2,3,2,2,2,3,2,1
4018,2,3,2,2,2,3,2,2
4019,2,3,2,2,2,3,2,3
4020,2,3,2,2,2,3,3,1
4021,2,3,2,2,2,3,3,2
4022,2,3,2,2,2,3,3,3
4023,2,3,2,2,3,1,1,1
4024,2,3,2,2,3,1,1,2
4025,2,3,2,2,3,1,1,3
4026,2,3,2,2,3,1,2,1
4027,2,3,2,2,3,1,2,2
4028,2,3,2,2,3,1,2,3
4029,2,3,2,2,3,1,3,1
4030,2,3,2,2,3,1,3,2
4031,2,3,2,2,3,1,3,3
4032,2,3,2,2,3,2,1,1
4033,2,3,2,2,3,2,1,2
4034,2,3,2,2,3,2,1,3
4035,2,3,2,2,3,2,2,1
4036,2,3,2,2,3,2,2,2
4037,2,3,2,2,3,2,2,3
4038,2,3,2,2,3,2,3,1
4039,2,3,2,2,3,2,3,2
4040,2,3,2,2,3,2,3,3
4041,2,3,2,2,3,3,1,1
4042,2,3,2,2,3,3,1,2
4043,2,3,2,2,3,3,1,3
4044,2,3,2,2,3,3,2,1
4045,2,3,2,2,3,3,2,2
4046,2,3,2,2,3,3,2,3
4047,2,3,2,2,3,3,3,1
4048,2,3,2,2,3,3,3,2
4049,2,3,2,2,3,3,3,3
4050,2,3,2,3,1,1,1,1
4051,2,3,2,3,1,1,1,2
4052,2,3,2,3,1,1,1,3
4053,2,3,2,3,1,1,2,1
4054,2,3,2,3,1,1,2,2
4055,2,3,2,3,1,1,2,3
4056,2,3,2,3,1,1,3,1
4057,2,3,2,3,1,1,3,2
4058,2,3,2,3,1,1,3,3
4059,2,3,2,3,1,2,1,1
4060,2,3,2,3,1,2,1,2
4061,2,3,2,3,1,2,1,3
4062,2,3,2,3,1,2,2,1
4063,2,3,2,3,1,2,2,2
4064,2,3,2,3,1,2,2,3
4065,2,3,2,3,1,2,3,1
4066,2,3,2,3,1,2,3,2
4067,2,3,2,3,1,2,3,3
4068,2,3,2,3,1,3,1,1
4069,2,3,2,3,1,3,1,2
4070,2,3,2,3,1,3,1,3
4071,2,3,2,3,1,3,2,1
4072,2,3,2,3,1,3,2,2
4073,2,3,2,3,1,3,2,3
4074,2,3,2,3,1,3,3,1
4075,2,3,2,3,1,3,3,2
4076,2,3,2,3,1,3,3,3
4077,2,3,2,3,2,1,1,1
4078,2,3,2,3,2,1,1,2
4079,2,3,2,3,2,1,1,3
4080,2,3,2,3,2,1,2,1
4081,2,3,2,3,2,1,2,2
4082,2,3,2,3,2,1,2,3
4083,2,3,2,3,2,1,3,1
4084,2,3,2,3,2,1,3,2
4085,2,3,2,3,2,1,3,3
4086,2,3,2,3,2,2,1,1
4087,2,3,2,3,2,2,1,2
4088,2,3,2,3,2,2,1,3
4089,2,3,2,3,2,2,2,1
4090,2,3,2,3,2,2,2,2
4091,2,3,2,3,2,2,2,3
4092,2,3,2,3,2,2,3,1
4093,2,3,2,3,2,2,3,2
4094,2,3,2,3,2,2,3,3
4095,2,3,2,3,2,3,1,1
4096,2,3,2,3,2,3,1,2
4097,2,3,2,3,2,3,1,3
4098,2,3,2,3,2,3,2,1
4099,2,3,2,3,2,3,2,2
4100,2,3,2,3,2,3,2,3
4101,2,3,2,3,2,3,3,1
4102,2,3,2,3,2,3,3,2
4103,2,3,2,3,2,3,3,3
4104,2,3,2,3,3,1,1,1
4105,2,3,2,3,3,1,1,2
4106,2,3,2,3,3,1,1,3
4107,2,3,2,3,3,1,2,1
4108,2,3,2,3,3,1,2,2
4109,2,3,2,3,3,1,2,3
4110,2,3,2,3,3,1,3,1
4111,2,3,2,3,3,1,3,2
4112,2,3,2,3,3,1,3,3
4113,2,3,2,3,3,2,1,1
4114,2,3,2,3,3,2,1,2
4115,2,3,2,3,3,2,1,3
4116,2,3,2,3,3,2,2,1
4117,2,3,2,3,3,2,2,2
4118,2,3,2,3,3,2,2,3
4119,2,3,2,3,3,2,3,1
4120,2,3,2,3,3,2,3,2
4121,2,3,2,3,3,2,3,3
4122,2,3,2,3,3,3,1,1
4123,2,3,2,3,3,3,1,2
4124,2,3,2,3,3,3,1,3
4125,2,3,2,3,3,3,2,1
4126,2,3,2,3,3,3,2,2
4127,2,3,2,3,3,3,2,3
4128,2,3,2,3,3,3,3,1
4129,2,3,2,3,3,3,3,2
4130,2,3,2,3,3,3,3,3
4131,2,3,3,1,1,1,1,1
4132,2,3,3,1,1,1,1,2
4133,2,3,3,1,1,1,1,3
4134,2,3,3,1,1,1,2,1
4135,2,3,3,1,1,1,2,2
4136,2,3,3,1,1,1,2,3
4137,2,3,3,1,1,1,3,1
4138,2,3,3,1,1,1,3,2
4139,2,3,3,1,1,1,3,3
4140,2,3,3,1,1,2,1,1
4141,2,3,3,1,1,2,1,2
4142,2,3,3,1,1,2,1,3
4143,2,3,3,1,1,2,2,1
4144,2,3,3,1,1,2,2,2
4145,2,3,3,1,1,2,2,3
4146,2,3,3,1,1,2,3,1
4147,2,3,3,1,1,2,3,2
4148,2,3,3,1,1,2,3,3
4149,2,3,3,1,1,3,1,1
4150,2,3,3,1,1,3,1,2
4151,2,3,3,1,1,3,1,3
4152,2,3,3,1,1,3,2,1
4153,2,3,3,1,1,3,2,2
4154,2,3,3,1,1,3,2,3
4155,2,3,3,1,1,3,3,1
4156,2,3,3,1,1,3,3,2
4157,2,3,3,1,1,3,3,3
4158,2,3,3,1,2,1,1,1
4159,2,3,3,1,2,1,1,2
4160,2,3,3,1,2,1,1,3
4161,2,3,3,1,2,1,2,1
4162,2,3,3,1,2,1,2,2
4163,2,3,3,1,2,1,2,3
4164,2,3,3,1,2,1,3,1
4165,2,3,3,1,2,1,3,2
4166,2,3,3,1,2,1,3,3
4167,2,3,3,1,2,2,1,1
4168,2,3,3,1,2,2,1,2
4169,2,3,3,1,2,2,1,3
4170,2,3,3,1,2,2,2,1
4171,2,3,3,1,2,2,2,2
4172,2,3,3,1,2,2,2,3
4173,2,3,3,1,2,2,3,1
4174,2,3,3,1,2,2,3,2
4175,2,3,3,1,2,2,3,3
4176,2,3,3,1,2,3,1,1
4177,2,3,3,1,2,3,1,2
4178,2,3,3,1,2,3,1,3
4179,2,3,3,1,2,3,2,1
4180,2,3,3,1,2,3,2,2
4181,2,3,3,1,2,3,2,3
4182,2,3,3,1,2,3,3,1
4183,2,3,3,1,2,3,3,2
4184,2,3,3,1,2,3,3,3
4185,2,3,3,1,3,1,1,1
4186,2,3,3,1,3,1,1,2
4187,2,3,3,1,3,1,1,3
4188,2,3,3,1,3,1,2,1
4189,2,3,3,1,3,1,2,2
4190,2,3,3,1,3,1,2,3
4191,2,3,3,1,3,1,3,1
4192,2,3,3,1,3,1,3,2
4193,2,3,3,1,3,1,3,3
4194,2,3,3,1,3,2,1,1
4195,2,3,3,1,3,2,1,2
4196,2,3,3,1,3,2,1,3
4197,2,3,3,1,3,2,2,1
4198,2,3,3,1,3,2,2,2
4199,2,3,3,1,3,2,2,3
4200,2,3,3,1,3,2,3,1
4201,2,3,3,1,3,2,3,2
4202,2,3,3,1,3,2,3,3
4203,2,3,3,1,3,3,1,1
4204,2,3,3,1,3,3,1,2
4205,2,3,3,1,3,3,1,3
4206,2,3,3,1,3,3,2,1
4207,2,3,3,1,3,3,2,2
4208,2,3,3,1,3,3,2,3
4209,2,3,3,1,3,3,3,1
4210,2,3,3,1,3,3,3,2
4211,2,3,3,1,3,3,3,3
4212,2,3,3,2,1,1,1,1
4213,2,3,3,2,1,1,1,2
4214,2,3,3,2,1,1,1,3
4215,2,3,3,2,1,1,2,1
4216,2,3,3,2,1,1,2,2
4217,2,3,3,2,1,1,2,3
4218,2,3,3,2,1,1,3,1
4219,2,3,3,2,1,1,3,2
4220,2,3,3,2,1,1,3,3
4221,2,3,3,2,1,2,1,1
4222,2,3,3,2,1,2,1,2
4223,2,3,3,2,1,2,1,3
4224,2,3,3,2,1,2,2,1
4225,2,3,3,2,1,2,2,2
4226,2,3,3,2,1,2,2,3
4227,2,3,3,2,1,2,3,1
4228,2,3,3,2,1,2,3,2
4229,2,3,3,2,1,2,3,3
4230,2,3,3,2,1,3,1,1
4231,2,3,3,2,1,3,1,2
4232,2,3,3,2,1,3,1,3
4233,2,3,3,2,1,3,2,1
4234,2,3,3,2,1,3,2,2
4235,2,3,3,2,1,3,2,3
4236,2,3,3,2,1,3,3,1
4237,2,3,3,2,1,3,3,2
4238,2,3,3,2,1,3,3,3
4239,2,3,3,2,2,1,1,1
4240,2,3,3,2,2,1,1,2
4241,2,3,3,2,2,1,1,3
4242,2,3,3,2,2,1,2,1
4243,2,3,3,2,2,1,2,2
4244,2,3,3,2,2,1,2,3
4245,2,3,3,2,2,1,3,1
4246,2,3,3,2,2,1,3,2
4247,2,3,3,2,2,1,3,3
4248,2,3,3,2,2,2,1,1
4249,2,3,3,2,2,2,1,2
4250,2,3,3,2,2,2,1,3
4251,2,3,3,2,2,2,2,1
4252,2,3,3,2,2,2,2,2
4253,2,3,3,2,2,2,2,3
4254,2,3,3,2,2,2,3,1
4255,2,3,3,2,2,2,3,2
4256,2,3,3,2,2,2,3,3
4257,2,3,3,2,2,3,1,1
4258,2,3,3,2,2,3,1,2
4259,2,3,3,2,2,3,1,3
4260,2,3,3,2,2,3,2,1
4261,2,3,3,2,2,3,2,2
4262,2,3,3,2,2,3,2,3
4263,2,3,3,2,2,3,3,1
4264,2,3,3,2,2,3,3,2
4265,2,3,3,2,2,3,3,3
4266,2,3,3,2,3,1,1,1
4267,2,3,3,2,3,1,1,2
4268,2,3,3,2,3,1,1,3
4269,2,3,3,2,3,1,2,1
4270,2,3,3,2,3,1,2,2
4271,2,3,3,2,3,1,2,3
4272,2,3,3,2,3,1,3,1
4273,2,3,3,2,3,1,3,2
4274,2,3,3,2,3,1,3,3
4275,2,3,3,2,3,2,1,1
4276,2,3,3,2,3,2,1,2
4277,2,3,3,2,3,2,1,3
4278,2,3,3,2,3,2,2,1
4279,2,3,3,2,3,2,2,2
4280,2,3,3,2,3,2,2,3
4281,2,3,3,2,3,2,3,1
4282,2,3,3,2,3,2,3,2
4283,2,3,3,2,3,2,3,3
4284,2,3,3,2,3,3,1,1
4285,2,3,3,2,3,3,1,2
4286,2,3,3,2,3,3,1,3
4287,2,3,3,2,3,3,2,1
4288,2,3,3,2,3,3,2,2
4289,2,3,3,2,3,3,2,3
4290,2,3,3,2,3,3,3,1
4291,2,3,3,2,3,3,3,2
4292,2,3,3,2,3,3,3,3
4293,2,3,3,3,1,1,1,1
4294,2,3,3,3,1,1,1,2
4295,2,3,3,3,1,1,1,3
4296,2,3,3,3,1,1,2,1
4297,2,3,3,3,1,1,2,2
4298,2,3,3,3,1,1,2,3
4299,2,3,3,3,1,1,3,1
4300,2,3,3,3,1,1,3,2
4301,2,3,3,3,1,1,3,3
4302,2,3,3,3,1,2,1,1
4303,2,3,3,3,1,2,1,2
4304,2,3,3,3,1,2,1,3
4305,2,3,3,3,1,2,2,1
4306,2,3,3,3,1,2,2,2
4307,2,3,3,3,1,2,2,3
4308,2,3,3,3,1,2,3,1
4309,2,3,3,3,1,2,3,2
4310,2,3,3,3,1,2,3,3
4311,2,3,3,3,1,3,1,1
4312,2,3,3,3,1,3,1,2
4313,2,3,3,3,1,3,1,3
4314,2,3,3,3,1,3,2,1
4315,2,3,3,3,1,3,2,2
4316,2,3,3,3,1,3,2,3
4317,2,3,3,3,1,3,3,1
4318,2,3,3,3,1,3,3,2
4319,2,3,3,3,1,3,3,3
4320,2,3,3,3,2,1,1,1
4321,2,3,3,3,2,1,1,2
4322,2,3,3,3,2,1,1,3
4323,2,3,3,3,2,1,2,1
4324,2,3,3,3,2,1,2,2
4325,2,3,3,3,2,1,2,3
4326,2,3,3,3,2,1,3,1
4327,2,3,3,3,2,1,3,2
4328,2,3,3,3,2,1,3,3
4329,2,3,3,3,2,2,1,1
4330,2,3,3,3,2,2,1,2
4331,2,3,3,3,2,2,1,3
4332,2,3,3,3,2,2,2,1
4333,2,3,3,3,2,2,2,2
4334,2,3,3,3,2,2,2,3
4335,2,3,3,3,2,2,3,1
4336,2,3,3,3,2,2,3,2
4337,2,3,3,3,2,2,3,3
4338,2,3,3,3,2,3,1,1
4339,2,3,3,3,2,3,1,2
4340,2,3,3,3,2,3,1,3
4341,2,3,3,3,2,3,2,1
4342,2,3,3,3,2,3,2,2
4343,2,3,3,3,2,3,2,3
4344,2,3,3,3,2,3,3,1
4345,2,3,3,3,2,3,3,2
4346,2,3,3,3,2,3,3,3
4347,2,3,3,3,3,1,1,1
4348,2,3,3,3,3,1,1,2
4349,2,3,3,3,3,1,1,3
4350,2,3,3,3,3,1,2,1
4351,2,3,3,3,3,1,2,2
4352,2,3,3,3,3,1,2,3
4353,2,3,3,3,3,1,3,1
4354,2,3,3,3,3,1,3,2
4355,2,3,3,3,3,1,3,3
4356,2,3,3,3,3,2,1,1
4357,2,3,3,3,3,2,1,2
4358,2,3,3,3,3,2,1,3
4359,2,3,3,3,3,2,2,1
4360,2,3,3,3,3,2,2,2
4361,2,3,3,3,3,2,2,3
4362,2,3,3,3,3,2,3,1
4363,2,3,3,3,3,2,3,2
4364,2,3,3,3,3,2,3,3
4365,2,3,3,3,3,3,1,1
4366,2,3,3,3,3,3,1,2
4367,2,3,3,3,3,3,1,3
4368,2,3,3,3,3,3,2,1
4369,2,3,3,3,3,3,2,2
4370,2,3,3,3,3,3,2,3
4371,2,3,3,3,3,3,3,1
4372,2,3,3,3,3,3,3,2
4373,2,3,3,3,3,3,3,3
4374,3,1,1,1,1,1,1,1
4375,3,1,1,1,1,1,1,2
4376,3,1,1,1,1,1,1,3
4377,3,1,1,1,1,1,2,1
4378,3,1,1,1,1,1,2,2
4379,3,1,1,1,1,1,2,3
4380,3,1,1,1,1,1,3,1
4381,3,1,1,1,1,1,3,2
4382,3,1,1,1,1,1,3,3
4383,3,1,1,1,1,2,1,1
4384,3,1,1,1,1,2,1,2
4385,3,1,1,1,1,2,1,3
4386,3,1,1,1,1,2,2,1
4387,3,1,1,1,1,2,2,2
4388,3,1,1,1,1,2,2,3
4389,3,1,1,1,1,2,3,1
4390,3,1,1,1,1,2,3,2
4391,3,1,1,1,1,2,3,3
4392,3,1,1,1,1,3,1,1
4393,3,1,1,1,1,3,1,2
4394,3,1,1,1,1,3,1,3
4395,3,1,1,1,1,3,2,1
4396,3,1,1,1,1,3,2,2
4397,3,1,1,1,1,3,2,3
4398,3,1,1,1,1,3,3,1
4399,3,1,1,1,1,3,3,2
4400,3,1,1,1,1,3,3,3
4401,3,1,1,1,2,1,1,1
4402,3,1,1,1,2,1,1,2
4403,3,1,1,1,2,1,1,3
4404,3,1,1,1,2,1,2,1
4405,3,1,1,1,2,1,2,2
4406,3,1,1,1,2,1,2,3
4407,3,1,1,1,2,1,3,1
4408,3,1,1,1,2,1,3,2
4409,3,1,1,1,2,1,3,3
4410,3,1,1,1,2,2,1,1
4411,3,1,1,1,2,2,1,2
4412,3,1,1,1,2,2,1,3
4413,3,1,1,1,2,2,2,1
4414,3,1,1,1,2,2,2,2
4415,3,1,1,1,2,2,2,3
4416,3,1,1,1,2,2,3,1
4417,3,1,1,1,2,2,3,2
4418,3,1,1,1,2,2,3,3
4419,3,1,1,1,2,3,1,1
4420,3,1,1,1,2,3,1,2
4421,3,1,1,1,2,3,1,3
4422,3,1,1,1,2,3,2,1
4423,3,1,1,1,2,3,2,2
4424,3,1,1,1,2,3,2,3
4425,3,1,1,1,2,3,3,1
4426,3,1,1,1,2,3,3,2
4427,3,1,1,1,2,3,3,3
4428,3,1,1,1,3,1,1,1
4429,3,1,1,1,3,1,1,2
4430,3,1,1,1,3,1,1,3
4431,3,1,1,1,3,1,2,1
4432,3,1,1,1,3,1,2,2
4433,3,1,1,1,3,1,2,3
4434,3,1,1,1,3,1,3,1
4435,3,1,1,1,3,1,3,2
4436,3,1,1,1,3,1,3,3
4437,3,1,1,1,3,2,1,1
4438,3,1,1,1,3,2,1,2
4439,3,1,1,1,3,2,1,3
4440,3,1,1,1,3,2,2,1
4441,3,1,1,1,3,2,2,2
4442,3,1,1,1,3,2,2,3
4443,3,1,1,1,3,2,3,1
4444,3,1,1,1,3,2,3,2
4445,3,1,1,1,3,2,3,3
4446,3,1,1,1,3,3,1,1
4447,3,1,1,1,3,3,1,2
